id	filename	md5	size	state
4c86cd2f-5727-4908-970a-0d05823c72a8	TCGA-BH-A18P-01Z-00-DX1.C66642D3-BE44-4D65-B4AE-C1C3D959D22C.svs	355b45b3b0b3eeafb3eda8283bf33480	1425164935	released
a7a3f543-f309-48eb-a407-3523c3ad62df	TCGA-D8-A1X6-01Z-00-DX1.ABF237D4-708C-46A5-AEF8-58712E5DCC04.svs	390b66624a107741c53560f4847eb505	1422122729	released
9ae31af4-a197-4133-99fd-eb54e1b0b899	TCGA-A2-A1FV-01Z-00-DX1.F70ACD9A-7819-4296-BD28-4D24BBA8AFF4.svs	3b478c3a5d1fbd8c8152631657f7102c	1414960275	released
b5fcf039-cf23-4df8-811e-048d9d4fa9d6	TCGA-BH-A18H-01Z-00-DX1.4EC9108F-04C2-4B28-BD74-97A414C9A536.svs	4b8774c78b6265c3396870181c3e8350	1413698891	released
70b9e76b-7bb1-4b1b-b154-c3af7e217c58	TCGA-BH-A0HX-01Z-00-DX1.44EBA39E-383D-4820-915E-4E5FDA1D43DA.svs	ef40eb09d289cb69f63956d673c48bd1	1410006835	released
50f9d66e-152a-4ae6-8e8a-7c6be4ca34bd	TCGA-A2-A0T6-01Z-00-DX1.207A3883-5B41-40EB-95A1-D64C9610650B.svs	1dd503e2902eb0e7f3384d639e1e0109	1406598329	released
1f2ee37d-d49e-48d8-80c3-f4dbec3b4d02	TCGA-E2-A1IF-01Z-00-DX1.51F5B0AC-E4D6-439D-8168-34934471FA06.svs	744e080fbf8123aa0577fdc6cce91d9a	1406211463	released
56abf563-a1e8-48b7-8fac-3ee35c5de98a	TCGA-B6-A1KF-01Z-00-DX1.2E08E830-4216-4CD0-9646-1F489300E11D.svs	88620d606e1077c3df2fd6f73f54d58b	1399876607	released
64cf590d-97ba-46a6-a9b0-b79a415de9d3	TCGA-EW-A2FS-01Z-00-DX1.A01C9183-2AC8-456A-B5A6-85C5BB0361D8.svs	94a70f2fe16c3cbb3293bf61a6746cbf	1393229649	released
9eaa8d4b-04d8-41fa-ade0-4c682f36fccc	TCGA-D8-A1JT-01Z-00-DX1.F278C419-E405-4BDA-BA50-BFBA08801168.svs	501c9a9adb4bc0f7e713bd1ef4c01496	1389998797	released
6b860285-6c8a-4d77-a1a4-13e72faca602	TCGA-A1-A0SQ-01Z-00-DX1.36071264-3407-4224-BCBB-2ED00294569A.svs	0a921f5f11b2399596f3c48839852cec	1381902640	released
9fa6af5e-5023-47ac-88e1-219b08a06d61	TCGA-E9-A295-01Z-00-DX1.ED6CC024-56E7-45A9-B41F-F84550A899F7.svs	a2df5dd27d99fd6923347d8c3ae10604	1379950153	released
271cd8a9-e404-4736-b609-3f378a097524	TCGA-E2-A1LA-01Z-00-DX1.AE49E943-B830-4ED9-B09E-E499441BC2EC.svs	5f5a33abb636a53b3e0d5bbb5f1d1959	1378680769	released
fbaa36d1-20c8-49d3-bf67-bf6aae019580	TCGA-BH-A0BV-01Z-00-DX1.3C9CD4F7-A001-430D-AA8D-80CAD61C344E.svs	4cfa8a99a7d803ca67c660a56393e996	1370988687	released
5a5ce402-933d-427a-a624-0759a2273d7d	TCGA-D8-A13Z-01Z-00-DX1.517140BB-D34C-42F8-952C-340EF16D382F.svs	78b13f8a4bfda24f4d684b980c232aeb	1365575264	released
0f07c601-42ef-42b8-bebb-e08a9541ee01	TCGA-EW-A1P0-01Z-00-DX1.6C75EEBD-CE05-4DE2-8C43-8B6435F1379F.svs	6abaa8089d3b807151e641ecadb43e89	1361731973	released
7ff4c86a-7939-4af9-8769-4d48fb7452e2	TCGA-OL-A5DA-01Z-00-DX1.1B1E9CC4-7B42-43BB-A1D7-A26F1D1F8557.svs	b4eeeda24fff612aea6c1dbc2f7e68ba	1357175755	released
7f454192-063c-405a-b047-b771922d0378	TCGA-BH-A0DG-01Z-00-DX1.D3C4F57F-608F-46AA-A978-B558117C9DFB.svs	24a3788ba5a2c53570c12518d9511cb8	1352198923	released
7802781b-5141-4f48-ab3c-e8b86899e639	TCGA-D8-A73W-01Z-00-DX1.2A4B8A37-BE62-42C8-A109-800A7970FF0F.svs	6a4eaf1a9e93831e5bf8f2caf9ce4c2e	1351324005	released
8cbad974-4671-499a-ab5e-03f0fbe3e7b1	TCGA-D8-A1XZ-01Z-00-DX1.8E51A61D-B01C-4A52-8F5D-44D2ABCA46FC.svs	77a3d3be3c9c0823e0487ae6015aa5b8	1346496793	released
891c5178-53ba-496f-9025-fd20056e65a5	TCGA-E2-A10B-01Z-00-DX1.148CFC4B-EE65-4A7E-918F-10C72F37CB0F.svs	bb9eefe6638c2d3dee19e63189213ac7	1340324013	released
f906e739-e7b7-4442-b5c6-49fca5cc2ba1	TCGA-E2-A1BD-01Z-00-DX1.A2AFF7AD-ED47-43E4-87FE-62882BAEB8DA.svs	27d1b1bbcad6ace07ed0954cd63d333d	1336674187	released
42bce75e-5b87-43b8-81bb-b1d3666dcc8b	TCGA-B6-A0X4-01Z-00-DX1.4B7914DE-3436-4D69-9BC6-F6419D3CC518.svs	c98e918259ee97d3779070d89752f470	1336303599	released
2ae5daac-3005-4644-99dd-76de79ce72c2	TCGA-BH-A18L-01Z-00-DX1.01D6E3EF-6857-4CC6-BEA1-0BBC1A0B728F.svs	abb90b0128130fb099cd0e30f4acd9a5	1331105055	released
9831c1c0-3909-4a71-916d-2551da437100	TCGA-EW-A1PD-01Z-00-DX1.6F6A0122-A50B-4D00-9A3F-7A2502D44E38.svs	89bbc315684e1035d9dbf33f4c40d8fa	1323268975	released
55eb1c6a-2290-4458-afa2-f259d80e6395	TCGA-LL-A5YN-01Z-00-DX1.F221939B-3680-4B95-93A9-BE8599550E87.svs	57b51363e1607ffdb492b1624b580b96	1318741729	released
60439acf-de72-4e52-921e-d5fb6f73cf66	TCGA-AO-A12F-01Z-00-DX1.847C8E4F-3F37-4B1D-8E6E-ACD14391AD89.svs	b91f98ac77c0c48f41c10017051f01da	1314142990	released
e61e6244-5a12-4640-996f-57597d0c452a	TCGA-GM-A2DD-01Z-00-DX1.01332FF3-7488-41B7-A515-7841715DE92B.svs	80a6239cbddce84aad9642e44e608dba	1311239967	released
d830b76d-d5ba-457c-bf00-7d8d7be3ab90	TCGA-BH-A0GY-01Z-00-DX1.E1AEAA36-94FA-41ED-851F-7BB11DD3C06D.svs	ff31284d4f017c467bbf6b90e619cf61	1304567135	released
8023b864-d63f-4a39-bba7-2751ac85758e	TCGA-C8-A135-01Z-00-DX1.B69A605E-B577-4F43-9471-2C95312B05D9.svs	8acc78bf48b9b92d235fd23c62e36d2c	1302983215	released
d2e712b6-a083-484e-bbc5-425c67c0f8c0	TCGA-AN-A0FK-01Z-00-DX1.8966A1D5-CE3A-4B08-A1F6-E613BEB1ABD1.svs	dc8c0a762bfadfe12ae0a9a435a12987	1297449325	released
f6d87b26-cf87-482f-83d6-bd2eb52938e4	TCGA-D8-A13Y-01Z-00-DX1.02321E77-A11E-41A5-95FE-BB897EA5CE58.svs	64fea40919ae536371305e3b5d254f05	1288034375	released
e47bd352-9d96-4abd-b673-9d30038d218a	TCGA-B6-A0RI-01Z-00-DX1.E39951A4-AC6A-4B07-851B-F35CB86D79AA.svs	2b4975e3cf704080d46660729158b5c3	1284445453	released
c1def146-a17d-4705-9fe1-ce801255d500	TCGA-BH-A0HN-01Z-00-DX1.4997F641-C593-41F6-82ED-6A0E4EFA55F3.svs	7c08f41b4a7bee34e5e3202d07a3377e	1283411813	released
a74100ae-ace3-40e1-9aa4-69c6c848e41c	TCGA-A2-A0EQ-01Z-00-DX1.5FCD8890-4594-4BE2-93B1-B8F698BFD2A0.svs	2e9f526650fdbab555823c5ec3d35906	1275159493	released
6bd7f723-3737-491d-ac2f-279eac24f50c	TCGA-BH-A0GZ-01Z-00-DX1.9AD4F493-A0A9-499D-B667-B33333FC1A51.svs	befcefebc5258da3561fd93aff2b4b05	1272626917	released
1db81db6-77eb-4aee-9e20-5d9cad3d4917	TCGA-LL-A740-01Z-00-DX1.757D94A5-EF0F-4A0E-99A9-8809B66438DA.svs	30a3478cbe551c75abb7f1d83e0a07d3	1266063965	released
32732b3d-a99a-4653-b8ef-763a15828349	TCGA-D8-A1X9-01Z-00-DX1.28CE7849-EEC5-4ABB-A319-A977A1FD3CD1.svs	880863cd1b6e77f07f819c06610a2bb0	1263027961	released
4d9eabb5-9a2c-4b40-a3b6-37fa5e37b8ae	TCGA-BH-A0B1-01Z-00-DX1.CC60D284-04FB-4B73-90AA-FCE9185DADB6.svs	30ec46d6e22732164014ba50cff1408a	1254673757	released
85cfb6b8-3bc7-431f-b933-b2b2fa1aed6f	TCGA-D8-A1XC-01Z-00-DX1.E7494388-838B-4D35-9CA1-77017CBE77F2.svs	0dcf0bd65cac69a157d54d4a97f3f94f	1250877233	released
eb295196-fd86-44e1-b176-58f5a4e07958	TCGA-BH-A0DH-01Z-00-DX1.968AA1FD-068C-4B90-8C95-85BF2EFC3E3F.svs	3d82a3837d195f8172b08c700319b804	1249224067	released
9e2acfcf-3e96-4aed-9529-7cc3787f2e4f	TCGA-EW-A1P4-01Z-00-DX1.3E9AE553-83D4-4B09-AB7F-D096BCE3BC4D.svs	84291b95870d4e16db7e98a911159581	1236274231	released
bb839a59-b9d3-4452-9142-efff6d095475	TCGA-E9-A248-01Z-00-DX1.C991932F-39D4-4F2C-91C3-CE12B5BAEDB1.svs	3c4a43c2fd9e26993170b3c5bf1231f9	1233141813	released
192328b1-0dd2-4f6a-86bf-90a155382e03	TCGA-A2-A0YC-01Z-00-DX1.F01F2268-17D8-45FD-8917-FD89454D0709.svs	a6ed18f58d4f90055420469b3b041798	1229519279	released
a7002593-8da9-4d5a-9b66-75a85f3ee466	TCGA-D8-A1JM-01Z-00-DX1.3CD15BC8-08B3-4BEE-9FD7-A8BEED33268E.svs	5f8c6bd8fb1aab3bb01396c42d91271e	1226555149	released
c3ceefbb-4838-4b46-8458-8377ea22cbab	TCGA-D8-A1JJ-01Z-00-DX1.a986b48f-b295-4d7a-b778-ce829cdf9c38.svs	8891afc5ac9a7f0a33145b3cfd5f69b5	1224039069	released
2febbec8-5f9c-4a04-91b5-1b8baaf9c9a1	TCGA-A7-A0CE-01Z-00-DX1.E67322FB-ED25-4B85-B3B0-2B8BD277BB4A.svs	2e9ee1176abc78549a322d1a87a64378	1218026009	released
49580a56-de73-41dc-9b4a-51a672062f4e	TCGA-E2-A15S-01Z-00-DX1.77CFA95F-F1AE-41BD-BAF8-BCA6F0DFA3A3.svs	21c88ff69a136a4f63d0a243000d9ea8	1216899155	released
78fe5ab1-15d3-4701-84d6-7b88beab2f22	TCGA-EW-A2FR-01Z-00-DX1.FF521BBF-F5BA-4B03-9CA1-101A337F4B45.svs	e117d1afd0e4da9812dc948270427c02	1210666605	released
67e1c57d-aa8a-4356-8cfc-2f4ac2526825	TCGA-BH-A0B6-01Z-00-DX1.4D982935-F600-4F37-ABB5-13AF74F4FDC4.svs	ae94bfac34d0f5c3c8c941d52ef077a2	1206739751	released
9448760c-5002-4fb0-bb7b-9e2d7b3959f1	TCGA-EW-A1PG-01Z-00-DX1.A31B2048-D04D-467C-A9E4-6A63942A58C6.svs	480befa9fe88d16fcfe9b5cec852ea42	1202242871	released
b6c1920d-bc94-4286-9f4d-e90459359130	TCGA-BH-A0DK-01Z-00-DX1.0CFED53C-BAD9-4E35-B12F-57E64F3FEF1C.svs	141b27228e4db76877bada8032f59fa5	1198121529	released
ac9bbb33-2762-4c51-9271-5608dca9cef3	TCGA-A2-A3Y0-01Z-00-DX1.A1EDDF82-FFAA-44A4-A749-7FB6F8133CC0.svs	611cb63cbe148c151181ae7359b33492	1192819327	released
a70ba77f-da3a-4f7b-bbce-dd7f11892c3f	TCGA-BH-A42T-01Z-00-DX1.6E4609B9-BE7E-4CA9-A1C0-A77A7DEFBB2B.svs	c3ee083617c59077a069b4333c3c19e9	1189638951	released
